t,s,r,p
43.10000000000034,3283051.625289683,199516.4763972327,10045.552998256115
43.200000000000344,3381204.985915537,205502.00450458142,10124.88556492624
43.300000000000345,3482292.8365530423,211667.09946613022,10211.893917993366
43.40000000000035,3586402.9096198524,218017.14831773035,10306.680244809102
43.50000000000035,3693625.560468807,224557.69970721222,10409.35284291258
43.60000000000035,3804053.8458057996,231294.46874277186,10520.026229384433
43.70000000000035,3917783.6044521015,238233.34198680962,10638.821255229852
43.80000000000035,4034913.5405212347,245380.38259958502,10765.86522489886
43.900000000000354,4155545.309082589,252741.83563718203,10901.292021056159
44.000000000000355,4279783.6043861145,260324.13350841418,11045.242234717272
44.10000000000036,4407736.250724676,268133.9015954377,11197.863300872143
44.20000000000036,4539514.296012908,276177.96404298424,11359.309639721941
44.30000000000036,4675232.108163809,284463.349721271,11529.742803659476
44.40000000000036,4815007.474346692,292997.29836779984,11709.331630128436
44.50000000000036,4958961.703212658,301787.2669134108,11898.25240050159
44.600000000000364,5107219.730176302,310840.9359981186,12096.689005123108
44.700000000000365,5259910.225845019,320166.2166824254,12304.833114665358
44.80000000000037,5417165.707690032,329771.2573599735,12522.884357955863
44.90000000000037,5579122.655056034,339664.45087757945,12751.05050643547
45.00000000000037,5745921.627609282,349854.44186887017,12989.547665414488
45.10000000000037,5917707.387326924,360350.134307929,13238.600472299206
45.20000000000037,6094629.024133451,371160.699289553,13498.442301967132
45.300000000000374,6276840.08529329,382295.5830429186,13769.315479475346
45.400000000000375,6464498.708671851,393764.51518565905,14051.471500292564
45.50000000000038,6657767.759980677,405577.51722556556,14345.171258251916
45.60000000000038,6856814.974125811,417744.91131734045,14650.685281427985
45.70000000000038,7061813.100782056,430277.3292820549,14968.29397614839
45.80000000000038,7272940.054319462,443185.72189719154,15298.287879357158
45.90000000000038,7490379.068212168,456481.3684653898,15640.967919554165
46.000000000000384,7714318.854063604,470175.8866702559,15996.645686542372
46.100000000000385,7944953.765386059,484281.2427278479,16365.643710221962
46.20000000000039,8182483.966276783,498809.7618427071,16748.295748678316
46.30000000000039,8427115.605136976,513774.13897757314,17144.94708581865
46.40000000000039,8679060.993584465,529187.449946191,17555.95483882037
46.50000000000039,8938538.790715331,545063.1628389051,17981.688275662524
46.60000000000039,9205774.192874398,561415.149791022,18422.52914302044
46.700000000000394,9480999.12909929,578257.6991042268,18878.872004812492
46.800000000000395,9764452.46240768,595605.5277316447,19351.124591697084
46.9000000000004,10056380.197102424,613473.7941374544,19839.70816182734
47.0000000000004,10357035.692274477,631878.111542294,20345.057873180678
47.1000000000004,10666679.88168894,650834.5615660306,20867.62316779033
47.2000000000004,10985581.50024499,670359.7082798143,21407.868168216202
47.3000000000004,11314017.317206327,690470.6126796982,21966.272086602923
47.400000000000404,11652272.376404466,711184.8475944675,22543.329646683793
47.500000000000405,12000640.243623424,732520.513040707,23139.55151910046
47.600000000000406,12359423.26138044,754496.2520385227,23755.464770419694
47.70000000000041,12728932.81132387,777131.266901738,24391.613326240353
47.80000000000041,13109489.58447601,800445.3360167982,25048.558448795793
47.90000000000041,13501423.859555345,824458.8311250448,25726.879229469552
48.00000000000041,405002.207464654,849192.735123462,23719.470935112375
48.10000000000041,417110.55428970204,874668.5213486888,23189.731848118226
48.200000000000415,429580.90423506254,900908.5812853882,22673.888273862067
48.300000000000416,442424.0801042949,927935.8431486333,22171.642051542716
48.40000000000042,455651.2282702049,955773.9230000603,21682.70323252387
48.50000000000042,469273.8283485916,984447.1453832696,21206.789914822468
48.60000000000042,483303.703161209,1013980.5645782882,20743.628082513555
48.70000000000042,497753.0289965916,1044399.986493665,20292.95144996176
48.80000000000042,512634.3461776465,1075731.9912153312,19854.501310792744
48.900000000000425,527960.5699451858,1108003.9562319252,19428.026391520656
49.000000000000426,543745.0016668432,1141244.0803568768,19013.282709750813
49.10000000000043,560001.3403811032,1175481.4083681565,18610.033436879476
49.20000000000043,576743.6946864633,1210745.856387215,18218.04876521556
49.30000000000043,593986.5949860445,1247068.2380192913,17837.105779451784
49.40000000000043,611745.0060982803,1284480.291277932,17466.98833241558
49.50000000000043,630034.3402446271,1323014.7063172436,17107.4869250328
49.600000000000435,648870.470425567,1362705.1539961146,16758.39859043989
49.700000000000436,668269.7441965144,1403586.3152993638,16419.526782182867
49.80000000000044,688248.9978555792,1445693.9116415232,16090.681266444057
49.90000000000044,708825.5710555029,1489064.7360797336,15771.678018240103
50.00000000000044,730017.3218524458,1533736.6854630287,15462.339121537358
50.10000000000044,751842.64220469,1579748.7935460978,15162.49267323326
50.20000000000044,774320.4739347043,1627141.26509646,14871.972690954839
50.300000000000445,797470.3251684292,1675955.5110248546,14590.619024627951
50.400000000000446,821312.2872660453,1726234.1845695446,14318.27727177332
50.50000000000045,845867.0522589219,1778021.2185661476,14054.798696487927
50.60000000000045,871155.9308078762,1831361.8638355627,13800.040152072688
50.70000000000045,897200.8706983331,1886302.7287235355,13553.86400726979
50.80000000000045,924024.4758884324,1942891.8198264106,13316.138076075473
50.90000000000045,951650.0261266168,2001178.583938655,13086.735551096372
51.000000000000455,980101.4971557289,2061213.9512588098,12865.534940420015
51.100000000000456,1009403.5815211482,2123050.3798916196,12652.420007972334
51.20000000000046,1039581.7100010292,2186741.9016852253,12447.279717337462
51.30000000000046,1070662.0736772383,2252344.1694434737,12250.008179017463
51.40000000000046,1102671.6466661473,2319914.505554597,12060.504601111941
51.50000000000046,1135638.2095290073,2389511.952078752,11878.673243399871
51.60000000000046,1169590.3733822226,2461197.3223381885,11704.423374808306
51.700000000000465,1204557.60472845,2535033.2540551154,11537.66923425501
51.800000000000466,1240570.2510300733,2611084.2640837124,11378.329994854388
51.90000000000047,1277659.5670472458,2689416.8047840972,11226.329731478418
52.00000000000047,1315857.7419633637,2770099.3220875137,11081.597391666746
52.10000000000047,1355197.9273215076,2853202.3153034737,10944.066769882367
52.20000000000047,1395714.2657961003,2938798.3987211166,10813.676485111771
52.30000000000047,1437441.9208247492,3026962.3650586074,10690.36996181079
52.400000000000475,1480417.1071259947,3117771.2508160174,10574.095414199826
52.500000000000476,1524677.1221294445,3211304.403588794,10464.805833914528
52.60000000000048,1570260.3783455743,3307643.5514006326,10362.458981020414
52.70000000000048,1617206.4367032899,3406872.8741163337,10267.017378402452
52.80000000000048,1665556.0408841816,3509079.07699705,10178.448309543033
52.90000000000048,1715351.1526832688,3614351.466462189,10096.723819704297
53.00000000000048,1766634.9884269238,3722782.028124172,10021.820720533282
53.100000000000485,1819452.056479583,3834465.507164237,9953.720598110951
53.200000000000486,1873848.195871797,3949499.4911195207,9892.409824468696
53.30000000000049,1929870.6160831396,4067984.4951537433,9837.879572598535
53.40000000000049,1987567.9380145099,4190024.0498860227,9790.125834985884
53.50000000000049,2046990.23618538,4315724.791854553,9749.14944569644
53.60000000000049,2108189.0821926147,4445196.556694189,9714.956106051417
53.70000000000049,2171217.5894685797,4578552.475109363,9687.556413928183
53.800000000000495,2236130.459377381,4715909.071726184,9666.96589672604
53.900000000000496,2302984.028689243,4857386.366910114,9653.205048039848
54.0000000000005,2371836.31847423,5003107.981638153,9646.299368086962
54.1000000000005,2442747.0844577397,5153201.245517212,9646.27940793596
54.2000000000005,2515777.868881478,5307797.308043024,9653.18081758857
54.3000000000005,2590992.0539149153,5467031.253196826,9667.044397969277
54.4000000000005,2668454.9166635913,5631042.217479949,9687.91615688011
54.500000000000504,2748233.685821997,5799973.511489432,9715.847368981355
54.600000000000506,2830397.6000202103,5973972.745140922,9750.894639862028
54.70000000000051,2915017.967914919,6153191.956648245,9793.11997426731
54.80000000000051,3002168.230076986,6337787.745372377,9842.590848553391
54.90000000000051,3091924.0227292646,6527921.408655882,9899.380287443624
55.00000000000051,3184363.243389984,6723759.0827623755,9963.566945163355
55.10000000000051,3279566.1184786735,6925471.888044188,10035.235191034295
55.200000000000514,3377615.2729432993,7133236.0784650445,10114.47519961299
55.300000000000516,3478595.8019690476,7347233.195608433,10201.383045461545
55.40000000000052,3582595.3448309796,7567650.2273062235,10296.060802642647
55.50000000000052,3689704.1609546593,7794679.771026142,10398.616649034728
55.60000000000052,3800015.208250768,8028520.202160879,10509.16497556707
55.70000000000052,3913624.223791685,8269375.847365862,10627.826500478735
55.80000000000052,4030629.806900055,8517457.163097166,10754.728388709313
55.900000000000524,4151133.504721459,8772980.919505568,10890.004376533734
56.000000000000526,4275239.9003554415,9036170.389847409,11033.79490155774
56.10000000000053,4403056.703621398,9307255.545577802,11186.247238195047
56.20000000000053,4534694.844538081,9586473.25729662,11347.515638751815
56.30000000000053,4670268.569597879,9874067.501722878,11517.761480248688
56.40000000000053,4809895.54091938,10170289.574878331,11697.153417115473
56.50000000000053,4953696.938364323,10475398.311666604,11885.867539898434
56.600000000000534,5101797.564707522,10789660.31203968,12084.087540125229
56.700000000000536,5254325.953951068,11113350.173949385,12292.004881477676
56.80000000000054,5411414.482876786,11446750.733287424,12509.818977427836
56.90000000000054,5573199.485933784,11790153.311023615,12737.737375498342
57.00000000000054,5739821.373560793,12143857.967758277,12975.97594831352
57.10000000000054,5911424.754045979,12508173.765911184,13224.75909161353
57.20000000000054,6088158.559030017,12883419.039776195,13484.319929409694
57.300000000000544,6270176.172761304,13269921.673677513,13754.900526465191
57.400000000000546,6457635.5652155345,13668019.388470653,14036.75210829153
57.50000000000055,6650699.429195137,14078060.03663842,14330.13528885757
57.60000000000055,6849535.321527581,14500401.906239778,14635.320306214433
57.70000000000055,7054315.808485078,14935414.033977184,14952.587266246379
57.80000000000055,7265218.615551903,15383476.527655954,15282.22639476461
57.90000000000055,7482426.781669307,15844980.898317385,15624.538298168123
58.000000000000554,7706128.818091879,16320330.402335905,15979.834232903013
58.100000000000556,7936518.871993245,16809940.393779106,16348.436383959108
58.20000000000056,8173796.894963082,17314238.687338628,16730.678152650627
58.30000000000056,8418168.816541685,17833665.932148892,17126.90445393541
58.40000000000056,8669846.722942695,18368675.9968205,17537.472023535433
58.50000000000056,8929049.041119091,18919736.366024535,17962.74973512979
58.60000000000056,9196000.728332223,19487328.548974477,18403.1189278999
58.700000000000564,9470933.467388364,20071948.500162516,18858.973744715528
58.800000000000566,9754085.867712257,20674107.052718002,19330.721481259458
58.90000000000057,10045703.672432167,21294330.364766628,19818.78294639795
59.00000000000057,10346039.971656125,21933160.379180375,20323.59283411378
59.10000000000057,10655355.422124516,22591155.29712,20845.60010732869
59.20000000000057,10973918.473429611,23268890.06578376,21385.268393952156
59.30000000000057,11302005.600998376,23966956.88078863,21943.076395504035
59.400000000000574,11639901.546040766,24685965.703622945,22519.51830866938
59.500000000000576,11987899.56267176,25426544.79462262,23115.104260154894
59.60000000000058,12346301.672421593,26189341.261936665,23730.360755227943
59.70000000000058,12715418.926355075,26975021.62696167,24365.83114033082
59.80000000000058,13095571.675027497,27784272.406739336,25022.07608017514
59.90000000000058,13487089.846511407,28617800.713825908,25699.67404973362
60.00000000000058,404572.23007967323,29476334.874157712,23694.383538121052
60.100000000000584,416667.72187527124,30360624.924549535,23165.204582861923
60.200000000000585,429124.83246449864,31271443.6765777,22649.906442528263
60.30000000000059,441954.373160704,32209586.991295017,22148.19127155612
60.40000000000059,455167.4785029595,33175874.605585992,21659.769427859257
60.50000000000059,468775.61591953743,34171150.8484418,21184.359307492523
60.60000000000059,482790.595680295,35196285.37872344,20721.687184226448
60.70000000000059,497224.58114660566,36252173.94505789,20271.487053943412
60.800000000000594,512090.0993277326,37339739.168531045,19833.50048376868
60.900000000000595,527400.0517528058,38459931.34886151,19407.476465852615
61.0000000000006,543167.7256678389,39613729.29475957,18993.171275723224
61.1000000000006,559406.8055675027,40802141.17919698,18590.34833513105
61.2000000000006,576131.3850716644,42026205.42033478,18198.77807931129
61.3000000000006,593355.9791569987,43286991.588878974,17818.237828590816
61.4000000000006,611095.5367542888,44585601.34265691,17448.511664270358
61.500000000000604,629365.4537223479,45923169.38923091,17089.390308715087
61.600000000000605,648181.5862098207,47300864.4773903,16740.671009589227
61.70000000000061,667560.2644164654,48719890.41838828,16402.157428173166
61.80000000000061,687518.3067658538,50181487.137815796,16073.659531704056
61.90000000000061,708073.0345017939,51686931.759031706,15754.993489683504
62.00000000000061,729242.2867211419,53237539.71909581,15445.981574098476
62.10000000000061,751044.4358560484,54834665.91817988,15146.452063504095
62.200000000000614,773498.4036190789,56479705.90346103,14856.239150919548
62.300000000000615,796623.677425045,58174097.0885319,14575.182855490702
62.40000000000062,820440.3273037977,59919320.00939308,14303.12893787561
62.50000000000062,844969.023318664,61716899.61812541,14039.928819311446
62.60000000000062,870231.0535056412,63568406.61537235,13785.439504323873
62.70000000000062,896248.3423489196,65475458.822796896,13539.52350704225
62.80000000000062,923043.4698087673,67439722.59671216,13302.04878108649
62.900000000000624,950639.6909182924,69462914.28412087,13072.88865299375
63.000000000000625,979060.9559660879,71546801.72243609,12851.921759155524
63.10000000000063,1008331.9312822782,73693205.7841935,12639.031986238082
63.20000000000063,1038478.0206460056,75904001.96810511,12434.108415061519
63.30000000000063,1069525.3873329356,78181122.03784458,12237.045267915091
63.40000000000063,1101500.9768219169,80526555.70999603,12047.741859288824
63.50000000000063,1134432.5401805015,82942352.39264137,11866.102550003712
63.600000000000634,1168348.6581496226,85430622.97610527,11692.03670472524
63.700000000000635,1203278.7659483305,87993541.67742243,11525.458652847237
63.80000000000064,1239253.1788201167,90633347.94013888,11366.28765273546
63.90000000000064,1276303.118342994,93352348.39110735,11214.44785932265
64.00000000000064,1314460.7395261724,96152918.85598649,11069.868295049184
64.10000000000063,1353759.1587168407,99037506.43520503,10932.482824145758
64.20000000000063,1394232.4823412788,102008631.6422049,10802.230130257023
